age,job,marital,education,loan,contact,campaign,previous,poutcome,emp.var.rate,cons.price.idx,euribor3m,nr.employed,y
44,blue-collar,0,basic.4y,1,0,2,0,0,1.4,93.444,4.968,5228,1
44,technician,0,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
49,admin.,1,university.degree,0,0,1,0,0,1.4,93.444,4.968,5228,0
44,blue-collar,0,basic.6y,0,0,4,0,0,1.4,93.444,4.968,5228,0
33,technician,0,university.degree,1,0,2,0,0,1.4,93.444,4.968,5228,0
33,admin.,0,university.degree,1,0,2,0,0,1.4,93.444,4.968,5228,0
32,technician,0,university.degree,1,0,3,0,0,1.4,93.444,4.968,5228,0
52,services,1,basic.6y,1,0,2,0,0,1.4,93.444,4.968,5228,0
31,technician,2,professional.course,1,0,1,0,0,1.4,93.444,4.968,5228,0
31,technician,2,professional.course,1,0,1,0,0,1.4,93.444,4.968,5228,1
43,technician,2,professional.course,0,0,1,0,0,1.4,93.444,4.968,5228,0
35,admin.,2,university.degree,0,0,2,0,0,1.4,93.444,4.968,5228,0
49,services,0,high.school,1,0,2,0,0,1.4,93.444,4.968,5228,0
43,admin.,0,university.degree,1,0,3,0,0,1.4,93.444,4.968,5228,1
42,technician,1,university.degree,1,0,2,0,0,1.4,93.444,4.968,5228,0
49,admin.,0,university.degree,1,0,2,0,0,1.4,93.444,4.968,5228,0
38,admin.,1,university.degree,1,0,2,0,0,1.4,93.444,4.968,5228,0
42,admin.,0,university.degree,0,0,2,0,0,1.4,93.444,4.968,5228,0
41,admin.,0,university.degree,0,0,2,0,0,1.4,93.444,4.968,5228,1
41,technician,0,university.degree,1,0,3,0,0,1.4,93.444,4.968,5228,0
37,admin.,0,university.degree,0,0,2,0,0,1.4,93.444,4.968,5228,0
36,admin.,1,university.degree,1,0,2,0,0,1.4,93.444,4.968,5228,0
46,blue-collar,0,basic.9y,1,0,2,0,0,1.4,93.444,4.968,5228,0
37,management,0,university.degree,0,0,1,0,0,1.4,93.444,4.968,5228,0
37,management,0,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
42,admin.,0,university.degree,1,0,2,0,0,1.4,93.444,4.968,5228,1
37,admin.,2,professional.course,0,0,1,0,0,1.4,93.444,4.968,5228,0
46,technician,0,professional.course,1,0,2,0,0,1.4,93.444,4.968,5228,0
35,technician,2,professional.course,1,0,4,0,0,1.4,93.444,4.968,5228,0
32,housemaid,0,professional.course,1,0,1,0,0,1.4,93.444,4.968,5228,0
40,technician,0,professional.course,0,0,1,0,0,1.4,93.444,4.968,5228,0
32,unemployed,0,university.degree,1,0,4,0,0,1.4,93.444,4.968,5228,0
42,admin.,0,university.degree,0,0,2,0,0,1.4,93.444,4.968,5228,0
52,admin.,0,high.school,0,0,1,0,0,1.4,93.444,4.968,5228,0
49,blue-collar,0,high.school,0,0,2,0,0,1.4,93.444,4.968,5228,0
36,self-employed,0,basic.9y,0,0,1,0,0,1.4,93.444,4.968,5228,0
51,blue-collar,0,basic.4y,0,0,2,0,0,1.4,93.444,4.968,5228,0
49,services,0,high.school,0,0,1,0,0,1.4,93.444,4.968,5228,0
49,services,0,high.school,0,0,1,0,0,1.4,93.444,4.968,5228,0
49,services,0,high.school,1,0,1,0,0,1.4,93.444,4.968,5228,0
35,technician,1,professional.course,0,0,3,0,0,1.4,93.444,4.968,5228,0
54,technician,1,university.degree,0,0,3,0,0,1.4,93.444,4.968,5228,0
40,admin.,0,university.degree,0,0,2,0,0,1.4,93.444,4.968,5228,1
30,admin.,2,university.degree,0,0,2,0,0,1.4,93.444,4.968,5228,0
40,admin.,0,university.degree,1,0,3,0,0,1.4,93.444,4.968,5228,0
35,admin.,0,university.degree,1,0,3,0,0,1.4,93.444,4.968,5228,0
52,technician,0,professional.course,1,0,2,0,0,1.4,93.444,4.968,5228,0
38,technician,0,high.school,0,0,2,0,0,1.4,93.444,4.968,5228,0
43,entrepreneur,0,professional.course,0,0,2,0,0,1.4,93.444,4.968,5228,0
35,technician,0,high.school,0,0,3,0,0,1.4,93.444,4.968,5228,0
30,admin.,0,university.degree,1,0,4,0,0,1.4,93.444,4.968,5228,0
35,admin.,0,university.degree,1,0,3,0,0,1.4,93.444,4.968,5228,0
37,admin.,1,university.degree,1,0,2,0,0,1.4,93.444,4.968,5228,0
35,technician,2,professional.course,0,0,2,0,0,1.4,93.444,4.968,5228,0
32,admin.,2,university.degree,1,0,3,0,0,1.4,93.444,4.968,5228,1
37,admin.,0,university.degree,1,0,2,0,0,1.4,93.444,4.968,5228,0
46,housemaid,0,basic.9y,1,0,2,0,0,1.4,93.444,4.968,5228,0
37,management,0,university.degree,1,0,2,0,0,1.4,93.444,4.968,5228,0
35,admin.,2,university.degree,0,0,2,0,0,1.4,93.444,4.968,5228,0
34,blue-collar,0,professional.course,1,0,4,0,0,1.4,93.444,4.968,5228,0
50,admin.,0,university.degree,1,0,2,0,0,1.4,93.444,4.968,5228,0
38,housemaid,0,university.degree,1,0,2,0,0,1.4,93.444,4.968,5228,0
51,admin.,0,high.school,0,0,4,0,0,1.4,93.444,4.968,5228,0
40,technician,0,professional.course,1,0,2,0,0,1.4,93.444,4.968,5228,0
59,blue-collar,0,basic.9y,1,0,2,0,0,1.4,93.444,4.968,5228,0
36,admin.,0,university.degree,1,0,4,0,0,1.4,93.444,4.968,5228,0
48,blue-collar,0,professional.course,1,0,2,0,0,1.4,93.444,4.968,5228,0
45,blue-collar,0,basic.4y,1,0,5,0,0,1.4,93.444,4.967,5228,0
57,retired,0,high.school,0,0,3,0,0,1.4,93.444,4.967,5228,0
48,technician,1,professional.course,1,0,3,0,0,1.4,93.444,4.967,5228,0
44,self-employed,0,professional.course,1,1,5,0,0,1.4,93.444,4.967,5228,0
45,admin.,0,university.degree,1,0,5,0,0,1.4,93.444,4.967,5228,0
53,admin.,0,university.degree,0,0,5,0,0,1.4,93.444,4.967,5228,0
34,technician,2,university.degree,1,0,3,0,0,1.4,93.444,4.967,5228,1
41,admin.,1,university.degree,1,0,4,0,0,1.4,93.444,4.967,5228,0
31,technician,2,professional.course,0,0,2,0,0,1.4,93.444,4.967,5228,0
36,technician,0,high.school,1,0,2,0,0,1.4,93.444,4.967,5228,0
46,blue-collar,1,professional.course,1,0,1,0,0,1.4,93.444,4.967,5228,0
53,services,0,high.school,1,0,1,0,0,1.4,93.444,4.967,5228,1
32,technician,2,professional.course,0,0,1,0,0,1.4,93.444,4.967,5228,0
58,housemaid,0,basic.4y,0,0,3,0,0,1.4,93.444,4.967,5228,0
46,blue-collar,0,basic.9y,1,0,1,0,0,1.4,93.444,4.967,5228,0
37,management,0,university.degree,0,0,2,0,0,1.4,93.444,4.967,5228,1
46,admin.,0,university.degree,0,0,1,0,0,1.4,93.444,4.967,5228,0
31,management,0,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
31,management,0,university.degree,0,0,1,0,0,1.4,93.444,4.967,5228,0
38,technician,0,professional.course,1,0,1,0,0,1.4,93.444,4.967,5228,0
45,self-employed,0,basic.9y,0,0,1,0,0,1.4,93.444,4.967,5228,0
32,technician,0,professional.course,0,0,1,0,0,1.4,93.444,4.967,5228,0
30,admin.,2,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
38,admin.,0,university.degree,0,0,1,0,0,1.4,93.444,4.967,5228,0
31,technician,2,high.school,0,0,1,0,0,1.4,93.444,4.967,5228,0
53,management,0,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
32,admin.,2,university.degree,0,0,1,0,0,1.4,93.444,4.967,5228,0
39,technician,2,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
39,technician,2,university.degree,0,0,1,0,0,1.4,93.444,4.967,5228,0
31,admin.,0,professional.course,1,0,1,0,0,1.4,93.444,4.967,5228,0
30,admin.,2,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
42,admin.,1,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
52,technician,0,high.school,1,0,2,0,0,1.4,93.444,4.967,5228,0
39,technician,2,university.degree,0,0,1,0,0,1.4,93.444,4.967,5228,0
56,blue-collar,0,basic.9y,1,0,3,0,0,1.4,93.444,4.967,5228,0
30,admin.,2,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
32,technician,2,professional.course,1,0,1,0,0,1.4,93.444,4.967,5228,0
32,technician,2,professional.course,0,0,1,0,0,1.4,93.444,4.967,5228,1
34,admin.,0,university.degree,0,0,1,0,0,1.4,93.444,4.967,5228,0
31,technician,2,high.school,1,0,2,0,0,1.4,93.444,4.967,5228,0
32,technician,2,professional.course,1,0,1,0,0,1.4,93.444,4.967,5228,1
31,blue-collar,2,basic.9y,0,0,1,0,0,1.4,93.444,4.967,5228,0
51,admin.,0,high.school,1,0,1,0,0,1.4,93.444,4.967,5228,0
33,admin.,2,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
33,admin.,2,university.degree,0,0,1,0,0,1.4,93.444,4.967,5228,0
41,technician,0,high.school,1,0,1,0,0,1.4,93.444,4.967,5228,0
32,technician,2,professional.course,1,0,1,0,0,1.4,93.444,4.967,5228,0
31,admin.,2,university.degree,1,0,2,0,0,1.4,93.444,4.967,5228,0
32,technician,2,professional.course,1,0,2,0,0,1.4,93.444,4.967,5228,0
37,self-employed,0,university.degree,1,0,2,0,0,1.4,93.444,4.967,5228,0
40,admin.,1,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
40,admin.,1,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
55,technician,0,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
36,technician,1,professional.course,1,0,1,0,0,1.4,93.444,4.967,5228,0
37,technician,2,high.school,1,0,1,0,0,1.4,93.444,4.967,5228,0
46,blue-collar,0,basic.4y,0,0,2,0,0,1.4,93.444,4.967,5228,0
50,technician,0,professional.course,0,0,1,0,0,1.4,93.444,4.967,5228,0
29,technician,2,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
41,technician,0,high.school,0,0,2,0,0,1.4,93.444,4.967,5228,0
37,technician,2,high.school,1,0,1,0,0,1.4,93.444,4.967,5228,1
31,technician,0,professional.course,1,0,1,0,0,1.4,93.444,4.967,5228,0
33,technician,0,university.degree,0,0,1,0,0,1.4,93.444,4.967,5228,0
48,admin.,0,high.school,1,0,2,0,0,1.4,93.444,4.967,5228,0
31,management,0,university.degree,1,0,2,0,0,1.4,93.444,4.967,5228,1
50,admin.,2,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
51,technician,0,professional.course,0,0,9,0,0,1.4,93.444,4.967,5228,0
31,admin.,2,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
31,admin.,2,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
34,technician,2,university.degree,0,0,1,0,0,1.4,93.444,4.967,5228,0
42,admin.,0,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
42,admin.,0,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
53,technician,0,high.school,1,0,1,0,0,1.4,93.444,4.967,5228,0
53,technician,0,high.school,1,0,1,0,0,1.4,93.444,4.967,5228,0
40,admin.,1,university.degree,1,0,2,0,0,1.4,93.444,4.967,5228,0
31,admin.,2,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
53,technician,0,high.school,1,0,1,0,0,1.4,93.444,4.967,5228,0
48,blue-collar,0,professional.course,1,0,1,0,0,1.4,93.444,4.967,5228,0
37,technician,2,professional.course,0,0,1,0,0,1.4,93.444,4.967,5228,0
38,admin.,2,high.school,1,0,1,0,0,1.4,93.444,4.967,5228,0
38,admin.,2,high.school,0,0,1,0,0,1.4,93.444,4.967,5228,0
39,admin.,2,university.degree,0,0,1,0,0,1.4,93.444,4.967,5228,0
31,admin.,0,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,1
46,blue-collar,0,basic.9y,1,0,1,0,0,1.4,93.444,4.967,5228,0
31,technician,2,high.school,1,0,2,0,0,1.4,93.444,4.967,5228,0
42,admin.,0,university.degree,0,0,2,0,0,1.4,93.444,4.967,5228,0
31,technician,2,high.school,0,0,2,0,0,1.4,93.444,4.967,5228,0
35,technician,0,professional.course,0,0,5,0,0,1.4,93.444,4.967,5228,0
48,admin.,1,university.degree,1,0,3,0,0,1.4,93.444,4.967,5228,0
42,admin.,0,university.degree,0,0,2,0,0,1.4,93.444,4.967,5228,0
39,admin.,2,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
32,technician,0,professional.course,1,0,2,0,0,1.4,93.444,4.967,5228,0
53,blue-collar,0,basic.4y,0,0,2,0,0,1.4,93.444,4.967,5228,0
46,blue-collar,1,professional.course,1,0,2,0,0,1.4,93.444,4.967,5228,0
46,blue-collar,0,basic.9y,0,0,2,0,0,1.4,93.444,4.967,5228,1
33,technician,2,professional.course,1,0,1,0,0,1.4,93.444,4.967,5228,0
33,technician,2,professional.course,1,0,1,0,0,1.4,93.444,4.967,5228,0
33,technician,2,professional.course,1,0,1,0,0,1.4,93.444,4.967,5228,0
33,technician,2,professional.course,1,0,1,0,0,1.4,93.444,4.967,5228,0
33,technician,2,professional.course,1,0,1,0,0,1.4,93.444,4.967,5228,0
47,blue-collar,0,basic.9y,1,0,1,0,0,1.4,93.444,4.967,5228,0
33,technician,2,professional.course,0,0,1,0,0,1.4,93.444,4.967,5228,0
52,technician,1,university.degree,1,0,4,0,0,1.4,93.444,4.967,5228,0
51,admin.,0,high.school,0,0,2,0,0,1.4,93.444,4.967,5228,0
31,technician,2,university.degree,0,0,1,0,0,1.4,93.444,4.967,5228,0
29,technician,2,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
45,retired,0,basic.9y,1,0,2,0,0,1.4,93.444,4.967,5228,0
31,technician,2,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
56,blue-collar,0,basic.4y,0,0,2,0,0,1.4,93.444,4.967,5228,0
52,technician,2,professional.course,1,0,2,0,0,1.4,93.444,4.967,5228,0
49,admin.,1,university.degree,0,0,1,0,0,1.4,93.444,4.967,5228,0
51,entrepreneur,0,basic.9y,0,0,1,0,0,1.4,93.444,4.967,5228,0
51,entrepreneur,0,basic.9y,0,0,1,0,0,1.4,93.444,4.967,5228,0
48,admin.,0,professional.course,0,0,1,0,0,1.4,93.444,4.967,5228,0
41,admin.,1,high.school,0,0,1,0,0,1.4,93.444,4.967,5228,0
33,technician,0,university.degree,1,0,2,0,0,1.4,93.444,4.967,5228,0
44,blue-collar,0,basic.4y,0,0,1,0,0,1.4,93.444,4.967,5228,0
45,retired,0,basic.9y,1,0,1,0,0,1.4,93.444,4.967,5228,0
35,admin.,0,university.degree,1,0,6,0,0,1.4,93.444,4.967,5228,0
58,blue-collar,0,basic.4y,1,0,1,0,0,1.4,93.444,4.967,5228,0
46,blue-collar,0,high.school,0,0,2,0,0,1.4,93.444,4.967,5228,0
59,technician,0,professional.course,0,0,4,0,0,1.4,93.444,4.967,5228,0
31,admin.,2,university.degree,1,0,2,0,0,1.4,93.444,4.967,5228,0
56,retired,0,basic.4y,1,0,1,0,0,1.4,93.444,4.967,5228,0
31,technician,2,professional.course,1,1,3,0,0,1.4,93.444,4.967,5228,0
45,technician,0,professional.course,0,0,4,0,0,1.4,93.444,4.967,5228,0
31,technician,0,university.degree,1,0,2,0,0,1.4,93.444,4.967,5228,0
52,blue-collar,0,basic.4y,1,0,1,0,0,1.4,93.444,4.967,5228,0
37,admin.,0,university.degree,0,0,1,0,0,1.4,93.444,4.967,5228,1
34,technician,0,university.degree,1,0,3,0,0,1.4,93.444,4.967,5228,0
50,admin.,0,university.degree,0,0,1,0,0,1.4,93.444,4.967,5228,0
44,technician,1,professional.course,1,0,3,0,0,1.4,93.444,4.967,5228,1
54,technician,0,professional.course,0,0,3,0,0,1.4,93.444,4.967,5228,0
48,admin.,0,university.degree,1,0,7,0,0,1.4,93.444,4.967,5228,0
42,management,0,high.school,0,0,3,0,0,1.4,93.444,4.967,5228,0
37,technician,2,professional.course,1,0,1,0,0,1.4,93.444,4.967,5228,0
30,admin.,2,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
47,management,0,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
45,admin.,1,high.school,1,0,3,0,0,1.4,93.444,4.967,5228,0
36,technician,2,professional.course,0,0,1,0,0,1.4,93.444,4.967,5228,0
46,blue-collar,0,basic.4y,1,0,3,0,0,1.4,93.444,4.967,5228,0
41,technician,0,high.school,0,0,3,0,0,1.4,93.444,4.967,5228,0
32,admin.,2,university.degree,0,0,3,0,0,1.4,93.444,4.967,5228,0
34,admin.,0,professional.course,1,0,3,0,0,1.4,93.444,4.967,5228,0
37,management,0,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
33,entrepreneur,0,university.degree,0,0,7,0,0,1.4,93.444,4.967,5228,0
37,management,0,university.degree,1,0,1,0,0,1.4,93.444,4.967,5228,0
42,admin.,0,university.degree,0,0,5,0,0,1.4,93.444,4.967,5228,0
35,admin.,0,university.degree,1,0,5,0,0,1.4,93.444,4.967,5228,0
46,management,0,high.school,0,0,5,0,0,1.4,93.444,4.967,5228,0
58,retired,0,professional.course,1,0,3,0,0,1.4,93.444,4.967,5228,0
32,technician,2,university.degree,1,0,3,0,0,1.4,93.444,4.967,5228,0
30,admin.,0,university.degree,1,0,4,0,0,1.4,93.444,4.967,5228,0
42,admin.,2,university.degree,0,0,3,0,0,1.4,93.444,4.967,5228,0
57,blue-collar,0,basic.6y,0,0,3,0,0,1.4,93.444,4.967,5228,0
43,admin.,2,university.degree,1,0,4,0,0,1.4,93.444,4.967,5228,0
59,retired,0,high.school,0,0,2,0,0,1.4,93.444,4.967,5228,0
34,admin.,1,high.school,0,0,3,0,0,1.4,93.444,4.967,5228,0
53,technician,2,professional.course,0,0,2,0,0,1.4,93.444,4.967,5228,0
54,retired,0,high.school,0,0,4,0,0,1.4,93.444,4.967,5228,0
42,technician,0,professional.course,1,0,2,0,0,1.4,93.444,4.967,5228,0
33,technician,0,high.school,1,0,4,0,0,1.4,93.444,4.967,5228,0
45,blue-collar,0,basic.9y,0,0,3,0,0,1.4,93.444,4.967,5228,0
43,admin.,2,university.degree,1,0,3,0,0,1.4,93.444,4.967,5228,0
37,admin.,0,university.degree,0,0,3,0,0,1.4,93.444,4.967,5228,0
33,admin.,2,university.degree,1,0,4,0,0,1.4,93.444,4.967,5228,0
29,technician,2,university.degree,1,0,3,0,0,1.4,93.444,4.967,5228,0
41,technician,0,high.school,1,0,6,0,0,1.4,93.444,4.967,5228,0
55,admin.,0,university.degree,0,0,6,0,0,1.4,93.444,4.967,5228,0
32,admin.,2,university.degree,0,0,5,0,0,1.4,93.444,4.967,5228,0
29,management,0,university.degree,1,0,2,0,0,1.4,93.444,4.967,5228,0
30,self-employed,2,university.degree,1,0,3,0,0,1.4,93.444,4.967,5228,0
39,technician,0,high.school,1,0,2,0,0,1.4,93.444,4.967,5228,0
47,management,0,university.degree,1,0,2,0,0,1.4,93.444,4.967,5228,0
49,housemaid,0,university.degree,1,0,2,0,0,1.4,93.444,4.967,5228,0
31,technician,2,university.degree,1,0,2,0,0,1.4,93.444,4.967,5228,0
42,technician,0,professional.course,1,0,2,0,0,1.4,93.444,4.967,5228,0
43,admin.,2,university.degree,1,0,7,0,0,1.4,93.444,4.967,5228,1
46,management,0,high.school,1,0,3,0,0,1.4,93.444,4.967,5228,1
35,technician,0,professional.course,1,0,3,0,0,1.4,93.444,4.968,5228,0
42,technician,0,professional.course,1,0,2,0,0,1.4,93.444,4.968,5228,0
45,technician,1,professional.course,0,0,3,0,0,1.4,93.444,4.968,5228,0
45,unemployed,0,high.school,0,0,2,0,0,1.4,93.444,4.968,5228,0
43,admin.,0,university.degree,1,0,7,0,0,1.4,93.444,4.968,5228,0
48,technician,0,high.school,0,0,3,0,0,1.4,93.444,4.968,5228,0
30,technician,2,university.degree,1,0,3,0,0,1.4,93.444,4.968,5228,1
36,admin.,0,university.degree,0,0,1,0,0,1.4,93.444,4.968,5228,0
44,technician,1,professional.course,1,0,2,0,0,1.4,93.444,4.968,5228,0
47,technician,0,professional.course,1,0,1,0,0,1.4,93.444,4.968,5228,0
47,blue-collar,0,basic.4y,0,0,1,0,0,1.4,93.444,4.968,5228,0
39,technician,2,professional.course,0,0,1,0,0,1.4,93.444,4.968,5228,0
39,technician,2,professional.course,1,0,1,0,0,1.4,93.444,4.968,5228,0
32,technician,2,university.degree,0,0,1,0,0,1.4,93.444,4.968,5228,0
32,technician,0,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
47,blue-collar,0,basic.4y,1,0,1,0,0,1.4,93.444,4.968,5228,0
32,technician,0,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
32,technician,0,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
32,technician,0,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
32,technician,0,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
32,admin.,2,university.degree,1,0,2,0,0,1.4,93.444,4.968,5228,0
30,technician,0,high.school,0,0,1,0,0,1.4,93.444,4.968,5228,0
39,technician,2,university.degree,0,0,1,0,0,1.4,93.444,4.968,5228,0
38,admin.,0,university.degree,0,0,1,0,0,1.4,93.444,4.968,5228,1
38,admin.,0,university.degree,0,0,1,0,0,1.4,93.444,4.968,5228,0
39,technician,2,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
48,admin.,0,high.school,0,0,2,0,0,1.4,93.444,4.968,5228,1
34,student,2,university.degree,0,0,1,0,0,1.4,93.444,4.968,5228,0
29,admin.,0,university.degree,0,0,1,0,0,1.4,93.444,4.968,5228,0
39,technician,2,professional.course,1,0,1,0,0,1.4,93.444,4.968,5228,0
30,admin.,0,university.degree,0,0,1,0,0,1.4,93.444,4.968,5228,0
44,blue-collar,0,basic.9y,0,0,1,0,0,1.4,93.444,4.968,5228,1
39,technician,0,professional.course,1,0,1,0,0,1.4,93.444,4.968,5228,0
38,services,2,high.school,1,0,1,0,0,1.4,93.444,4.968,5228,0
30,student,2,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
46,self-employed,0,basic.4y,1,0,1,0,0,1.4,93.444,4.968,5228,0
36,technician,0,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
46,technician,2,professional.course,0,0,1,0,0,1.4,93.444,4.968,5228,0
36,technician,0,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
35,technician,2,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
35,technician,2,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
35,technician,2,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
31,admin.,2,university.degree,1,0,2,0,0,1.4,93.444,4.968,5228,0
35,technician,2,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
35,technician,2,university.degree,0,0,1,0,0,1.4,93.444,4.968,5228,0
52,blue-collar,0,basic.9y,1,0,1,0,0,1.4,93.444,4.968,5228,0
29,technician,2,high.school,0,0,4,0,0,1.4,93.444,4.968,5228,0
32,technician,0,university.degree,1,0,2,0,0,1.4,93.444,4.968,5228,0
29,technician,2,professional.course,1,0,1,0,0,1.4,93.444,4.968,5228,0
35,technician,0,professional.course,0,0,1,0,0,1.4,93.444,4.968,5228,0
45,blue-collar,0,professional.course,1,0,1,0,0,1.4,93.444,4.968,5228,0
33,admin.,0,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
45,blue-collar,0,professional.course,0,0,1,0,0,1.4,93.444,4.968,5228,0
49,housemaid,0,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
33,admin.,0,university.degree,0,0,1,0,0,1.4,93.444,4.968,5228,0
43,admin.,2,university.degree,1,0,3,0,0,1.4,93.444,4.968,5228,0
33,admin.,0,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
32,admin.,2,university.degree,1,0,5,0,0,1.4,93.444,4.968,5228,1
31,admin.,1,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
38,services,2,high.school,1,0,1,0,0,1.4,93.444,4.968,5228,0
31,admin.,1,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
31,admin.,1,university.degree,0,0,1,0,0,1.4,93.444,4.968,5228,0
59,retired,0,professional.course,0,0,1,0,0,1.4,93.444,4.968,5228,0
58,retired,0,professional.course,1,0,1,0,0,1.4,93.444,4.968,5228,0
34,technician,1,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,1
33,technician,0,high.school,1,0,2,0,0,1.4,93.444,4.968,5228,1
41,technician,1,university.degree,0,0,1,0,0,1.4,93.444,4.968,5228,0
41,technician,1,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
41,technician,1,university.degree,0,0,1,0,0,1.4,93.444,4.968,5228,0
40,housemaid,1,basic.9y,1,0,1,0,0,1.4,93.444,4.968,5228,0
35,technician,2,university.degree,0,0,2,0,0,1.4,93.444,4.968,5228,0
32,technician,0,university.degree,0,0,1,0,0,1.4,93.444,4.968,5228,0
32,technician,0,university.degree,0,0,1,0,0,1.4,93.444,4.968,5228,0
42,admin.,1,university.degree,1,0,3,0,0,1.4,93.444,4.968,5228,0
32,technician,0,university.degree,0,0,1,0,0,1.4,93.444,4.968,5228,0
39,admin.,2,high.school,1,0,1,0,0,1.4,93.444,4.968,5228,0
39,admin.,2,high.school,1,0,1,0,0,1.4,93.444,4.968,5228,0
39,admin.,2,high.school,0,0,1,0,0,1.4,93.444,4.968,5228,0
55,blue-collar,0,basic.4y,1,0,1,0,0,1.4,93.444,4.968,5228,0
49,management,0,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
35,technician,2,professional.course,1,0,1,0,0,1.4,93.444,4.968,5228,0
44,admin.,1,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
50,services,0,basic.6y,1,0,1,0,0,1.4,93.444,4.968,5228,0
47,admin.,2,university.degree,1,0,4,0,0,1.4,93.444,4.968,5228,0
30,blue-collar,2,high.school,1,0,7,0,0,1.4,93.444,4.968,5228,0
31,admin.,0,high.school,0,0,1,0,0,1.4,93.444,4.968,5228,0
33,technician,2,professional.course,0,0,1,0,0,1.4,93.444,4.968,5228,0
46,technician,2,university.degree,0,0,2,0,0,1.4,93.444,4.968,5228,0
41,technician,0,professional.course,1,0,1,0,0,1.4,93.444,4.968,5228,0
29,admin.,2,high.school,1,0,1,0,0,1.4,93.444,4.968,5228,0
29,admin.,2,high.school,1,0,1,0,0,1.4,93.444,4.968,5228,0
45,self-employed,0,basic.4y,0,0,1,0,0,1.4,93.444,4.968,5228,0
36,technician,1,university.degree,1,0,1,0,0,1.4,93.444,4.968,5228,0
46,technician,2,university.degree,0,0,3,0,0,1.4,93.444,4.968,5228,0
50,admin.,0,university.degree,0,0,2,0,0,1.4,93.444,4.968,5228,0
38,housemaid,0,basic.4y,0,0,1,0,0,1.4,93.444,4.968,5228,0
34,technician,0,high.school,1,0,5,0,0,1.4,93.444,4.968,5228,0
39,admin.,2,high.school,1,0,2,0,0,1.4,93.444,4.968,5228,0
56,blue-collar,0,basic.9y,1,0,2,0,0,1.4,93.444,4.968,5228,0
45,blue-collar,0,basic.9y,1,0,5,0,0,1.4,93.444,4.968,5228,0
44,admin.,0,university.degree,0,0,10,0,0,1.4,93.444,4.968,5228,0
45,self-employed,0,basic.4y,1,0,2,0,0,1.4,93.444,4.968,5228,0
31,admin.,0,high.school,0,0,2,0,0,1.4,93.444,4.968,5228,0
29,services,2,professional.course,1,0,3,0,0,1.4,93.444,4.968,5228,0
29,technician,2,high.school,1,0,3,0,0,1.4,93.444,4.968,5228,0
